Land;Gewässer;Station;Abholdatum / Uhrzeit;Messdatum / Uhrzeit;Durchfluss;Einheit Durchfluss;Pegel;Einheit Pegel;Temperatur;Einheit Temperatur;PH-Wert;Einheit PH-Wert;PH-Gehalt stromaufwärts;Einheit PH-Wert;Kalkgehalt;Einheit Kalkgehalt;Silikatgehalt;Einheit Silikatgehalt
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 13:05:08;18.08.21 13:03:22;26.3;m³/s;;;;;;;5.81;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 13:05:08;18.08.21 13:03:55;6.7;m³/s;;;;;6.14;pH;6.15;pH;19.3;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 13:10:07;18.08.21 13:09:05;45.7;m³/s;195.1;cm;16.0;°C;6.33;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 13:10:07;18.08.21 13:09:43;40.4;m³/s;;;15.9;°C;6.21;pH;6.23;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 13:10:07;18.08.21 13:03:23;26.3;m³/s;;;;;;;5.81;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 13:10:07;18.08.21 13:08:54;6.7;m³/s;;;;;6.12;pH;6.15;pH;19.3;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 13:15:07;18.08.21 13:14:04;45.9;m³/s;195.5;cm;16.0;°C;6.41;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 13:15:07;18.08.21 13:14:43;40.4;m³/s;;;15.9;°C;6.2;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 13:15:07;18.08.21 13:03:22;26.3;m³/s;;;;;;;5.81;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 13:15:07;18.08.21 13:13:54;6.7;m³/s;;;;;6.12;pH;6.15;pH;19.3;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 13:20:08;18.08.21 13:19:05;45.7;m³/s;195.1;cm;16.0;°C;6.37;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 13:20:08;18.08.21 13:19:43;40.4;m³/s;;;15.9;°C;6.22;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 13:20:08;18.08.21 13:03:23;26.3;m³/s;;;;;;;5.81;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 13:20:08;18.08.21 13:18:54;6.7;m³/s;;;;;6.12;pH;6.14;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 13:25:06;18.08.21 13:24:05;45.7;m³/s;195.1;cm;16.0;°C;6.44;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 13:25:06;18.08.21 13:24:43;40.8;m³/s;;;15.9;°C;6.23;pH;6.21;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 13:25:06;18.08.21 13:03:23;26.3;m³/s;;;;;;;5.81;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 13:25:06;18.08.21 13:23:55;6.7;m³/s;;;;;6.12;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 13:30:07;18.08.21 13:29:06;45.7;m³/s;195.1;cm;16.1;°C;6.43;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 13:30:07;18.08.21 13:29:43;40.8;m³/s;;;15.9;°C;6.22;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 13:30:07;18.08.21 13:26:32;26.3;m³/s;;;;;;;5.81;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 13:30:07;18.08.21 13:28:55;6.7;m³/s;;;;;6.13;pH;6.15;pH;19.3;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 13:35:08;18.08.21 13:34:04;45.7;m³/s;195.1;cm;16.1;°C;6.36;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 13:35:08;18.08.21 13:34:43;40.8;m³/s;;;15.9;°C;6.21;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 13:35:08;18.08.21 13:26:30;26.3;m³/s;;;;;;;5.81;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 13:35:08;18.08.21 13:34:54;6.7;m³/s;;;;;6.13;pH;6.15;pH;19.3;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 13:40:08;18.08.21 13:39:05;45.7;m³/s;195.1;cm;16.1;°C;6.32;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 13:40:08;18.08.21 13:39:43;40.8;m³/s;;;15.9;°C;6.23;pH;6.23;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 13:40:08;18.08.21 13:26:31;26.3;m³/s;;;;;;;5.81;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 13:40:08;18.08.21 13:39:55;6.7;m³/s;;;;;6.14;pH;6.15;pH;19.3;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 13:45:17;18.08.21 13:44:04;45.7;m³/s;195.1;cm;16.1;°C;6.33;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 13:45:17;18.08.21 13:44:43;40.8;m³/s;;;15.9;°C;6.24;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 13:45:17;18.08.21 13:26:30;26.3;m³/s;;;;;;;5.81;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 13:45:17;18.08.21 13:44:54;6.7;m³/s;;;;;6.14;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 13:50:09;18.08.21 13:49:05;45.5;m³/s;194.7;cm;16.1;°C;6.29;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 13:50:09;18.08.21 13:49:43;40.8;m³/s;;;15.9;°C;6.22;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 13:50:09;18.08.21 13:47:55;26.3;m³/s;;;;;;;5.79;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 13:50:09;18.08.21 13:49:54;6.7;m³/s;;;;;6.14;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 13:55:07;18.08.21 13:53:06;45.3;m³/s;194.2;cm;16.1;°C;6.49;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 13:55:07;18.08.21 13:53:43;40.4;m³/s;;;15.9;°C;6.22;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 13:55:07;18.08.21 13:47:56;26.3;m³/s;;;;;;;5.79;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 13:55:07;18.08.21 13:53:55;6.7;m³/s;;;;;6.14;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:00:09;18.08.21 13:58:05;45.3;m³/s;194.2;cm;16.1;°C;6.42;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:00:09;18.08.21 13:58:43;40.8;m³/s;;;15.9;°C;6.23;pH;6.21;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:00:09;18.08.21 13:47:55;26.3;m³/s;;;;;;;5.79;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:00:09;18.08.21 13:58:54;6.7;m³/s;;;;;6.14;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:05:06;18.08.21 14:04:05;45.3;m³/s;194.2;cm;16.1;°C;6.53;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:05:06;18.08.21 14:03:43;40.4;m³/s;;;15.9;°C;6.23;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:05:06;18.08.21 13:47:55;26.3;m³/s;;;;;;;5.79;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:05:06;18.08.21 14:03:54;6.7;m³/s;;;;;6.14;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:10:09;18.08.21 14:09:04;45.3;m³/s;194.2;cm;16.1;°C;6.38;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:10:09;18.08.21 14:08:43;40.4;m³/s;;;15.9;°C;6.24;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:10:09;18.08.21 14:07:57;26.3;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:10:09;18.08.21 14:08:54;6.7;m³/s;;;;;6.13;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:15:07;18.08.21 14:14:06;45.2;m³/s;193.8;cm;16.1;°C;6.41;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:15:07;18.08.21 14:13:43;40.4;m³/s;;;15.9;°C;6.24;pH;6.23;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:15:07;18.08.21 14:07:59;26.3;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:15:07;18.08.21 14:13:55;6.7;m³/s;;;;;6.13;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:20:15;18.08.21 14:19:05;45.3;m³/s;194.2;cm;16.2;°C;6.37;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:20:15;18.08.21 14:18:42;40.4;m³/s;;;15.9;°C;6.24;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:20:15;18.08.21 14:07:58;26.3;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:20:15;18.08.21 14:18:54;6.7;m³/s;;;;;6.13;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:25:06;18.08.21 14:24:05;45.3;m³/s;194.2;cm;16.2;°C;6.39;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:25:06;18.08.21 14:23:43;39.9;m³/s;;;15.9;°C;6.23;pH;6.22;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:25:06;18.08.21 14:07:58;26.3;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:25:06;18.08.21 14:23:54;6.7;m³/s;;;;;6.16;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:30:06;18.08.21 14:29:05;45.3;m³/s;194.2;cm;16.2;°C;6.46;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:30:06;18.08.21 14:29:13;39.9;m³/s;;;15.9;°C;6.22;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:30:06;18.08.21 14:27:59;26.3;m³/s;;;;;;;5.8;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:30:06;18.08.21 14:28:54;6.7;m³/s;;;;;6.16;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:35:06;18.08.21 14:34:06;45.2;m³/s;193.8;cm;16.2;°C;6.39;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:35:06;18.08.21 14:34:13;39.9;m³/s;;;15.9;°C;6.23;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:35:06;18.08.21 14:28:00;26.3;m³/s;;;;;;;5.8;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:35:06;18.08.21 14:33:55;6.7;m³/s;;;;;6.16;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:40:07;18.08.21 14:39:06;45.3;m³/s;194.2;cm;16.2;°C;6.53;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:40:07;18.08.21 14:39:13;39.9;m³/s;;;15.9;°C;6.22;pH;6.23;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:40:07;18.08.21 14:28:00;26.3;m³/s;;;;;;;5.8;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:40:07;18.08.21 14:38:55;6.7;m³/s;;;;;6.16;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:45:06;18.08.21 14:44:04;45.3;m³/s;194.2;cm;16.3;°C;6.45;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:45:06;18.08.21 14:44:13;39.4;m³/s;;;15.9;°C;6.24;pH;6.23;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:45:06;18.08.21 14:27:58;26.3;m³/s;;;;;;;5.8;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:45:06;18.08.21 14:43:52;6.7;m³/s;;;;;6.16;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:50:03;18.08.21 14:49:05;45.5;m³/s;194.7;cm;16.3;°C;6.35;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:50:03;18.08.21 14:49:13;39.9;m³/s;;;15.9;°C;6.22;pH;6.23;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:50:03;18.08.21 14:48:00;26.3;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:50:03;18.08.21 14:48:55;6.7;m³/s;;;;;6.16;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 14:55:11;18.08.21 14:54:07;45.3;m³/s;194.2;cm;16.3;°C;6.34;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 14:55:11;18.08.21 14:54:13;39.4;m³/s;;;15.9;°C;6.24;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 14:55:11;18.08.21 14:48:02;26.3;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 14:55:11;18.08.21 14:53:55;6.7;m³/s;;;;;6.13;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:00:12;18.08.21 14:59:04;45.5;m³/s;194.7;cm;16.3;°C;6.34;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:00:12;18.08.21 14:59:13;39.4;m³/s;;;15.9;°C;6.21;pH;6.23;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:00:12;18.08.21 14:47:59;26.3;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:00:12;18.08.21 14:58:55;6.7;m³/s;;;;;6.13;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:05:08;18.08.21 15:04:05;45.7;m³/s;195.1;cm;16.3;°C;6.4;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:05:08;18.08.21 15:04:13;39.4;m³/s;;;15.9;°C;6.24;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:05:08;18.08.21 14:48:00;26.3;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:05:08;18.08.21 15:03:54;6.7;m³/s;;;;;6.13;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:10:06;18.08.21 15:09:04;45.3;m³/s;194.2;cm;16.3;°C;6.32;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:10:06;18.08.21 15:09:12;39.4;m³/s;;;15.9;°C;6.24;pH;6.24;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:10:06;18.08.21 15:08:00;25.9;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:10:06;18.08.21 15:08:53;6.7;m³/s;;;;;6.13;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:15:06;18.08.21 15:14:06;45.7;m³/s;195.1;cm;16.4;°C;6.41;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:15:06;18.08.21 15:14:13;39.4;m³/s;;;15.9;°C;6.25;pH;6.22;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:15:06;18.08.21 15:08:02;25.9;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:15:06;18.08.21 15:13:54;6.7;m³/s;;;;;6.13;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:20:07;18.08.21 15:19:05;45.3;m³/s;194.2;cm;16.4;°C;6.38;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:20:07;18.08.21 15:19:13;39.4;m³/s;;;15.9;°C;6.24;pH;6.24;pH;35.3;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:20:07;18.08.21 15:08:01;25.9;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:20:07;18.08.21 15:18:55;6.6;m³/s;;;;;6.13;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:25:06;18.08.21 15:24:06;45.3;m³/s;194.2;cm;16.4;°C;6.38;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:25:06;18.08.21 15:24:13;39.4;m³/s;;;16.0;°C;6.23;pH;6.23;pH;35.2;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:25:06;18.08.21 15:08:02;25.9;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:25:06;18.08.21 15:23:54;6.7;m³/s;;;;;6.13;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:30:06;18.08.21 15:29:04;45.3;m³/s;194.2;cm;16.4;°C;6.53;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:30:06;18.08.21 15:29:43;39.4;m³/s;;;15.9;°C;6.25;pH;6.24;pH;35.3;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:30:06;18.08.21 15:28:01;25.9;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:30:06;18.08.21 15:28:55;6.6;m³/s;;;;;6.13;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:35:12;18.08.21 15:34:05;45.5;m³/s;194.7;cm;16.4;°C;6.4;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:35:12;18.08.21 15:34:43;39.4;m³/s;;;16.0;°C;6.23;pH;6.25;pH;35.3;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:35:12;18.08.21 15:28:02;25.9;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:35:12;18.08.21 15:33:53;6.7;m³/s;;;;;6.13;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:40:05;18.08.21 15:39:04;45.7;m³/s;195.1;cm;16.4;°C;6.46;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:40:05;18.08.21 15:39:43;39.4;m³/s;;;15.9;°C;6.23;pH;6.24;pH;35.3;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:40:05;18.08.21 15:28:01;25.9;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:40:05;18.08.21 15:38:54;6.6;m³/s;;;;;6.13;pH;6.15;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:45:06;18.08.21 15:44:06;45.3;m³/s;194.2;cm;16.5;°C;6.39;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:45:06;18.08.21 15:44:43;39.4;m³/s;;;16.0;°C;6.24;pH;6.25;pH;35.3;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:45:06;18.08.21 15:28:03;25.9;m³/s;;;;;;;5.82;pH;48.6;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:45:06;18.08.21 15:43:54;6.6;m³/s;;;;;6.13;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:50:07;18.08.21 15:49:05;45.2;m³/s;193.8;cm;16.5;°C;6.47;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:50:07;18.08.21 15:49:43;39.4;m³/s;;;16.0;°C;6.25;pH;6.24;pH;35.3;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:50:07;18.08.21 15:48:03;26.3;m³/s;;;;;;;5.83;pH;48.7;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:50:07;18.08.21 15:48:55;6.6;m³/s;;;;;6.13;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 15:55:05;18.08.21 15:54:06;45.3;m³/s;194.2;cm;16.5;°C;6.45;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 15:55:05;18.08.21 15:54:43;39.4;m³/s;;;16.0;°C;6.26;pH;6.24;pH;35.3;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 15:55:05;18.08.21 15:48:04;26.3;m³/s;;;;;;;5.83;pH;48.7;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 15:55:05;18.08.21 15:54:54;6.6;m³/s;;;;;6.12;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 16:00:12;18.08.21 15:59:04;45.3;m³/s;194.2;cm;16.5;°C;6.45;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 16:00:12;18.08.21 15:59:43;39.4;m³/s;;;16.0;°C;6.26;pH;6.23;pH;35.3;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 16:00:12;18.08.21 15:48:02;26.3;m³/s;;;;;;;5.83;pH;48.7;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 16:00:12;18.08.21 15:59:54;6.7;m³/s;;;;;6.12;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 16:05:08;18.08.21 16:04:04;45.5;m³/s;194.7;cm;16.5;°C;6.44;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 16:05:08;18.08.21 16:04:43;39.4;m³/s;;;16.0;°C;6.25;pH;6.25;pH;35.3;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 16:05:08;18.08.21 15:48:02;26.3;m³/s;;;;;;;5.83;pH;48.7;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 16:05:08;18.08.21 16:04:52;6.6;m³/s;;;;;6.12;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 16:10:08;18.08.21 16:09:05;45.5;m³/s;194.7;cm;16.5;°C;6.37;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 16:10:08;18.08.21 16:09:43;39.4;m³/s;;;16.0;°C;6.24;pH;6.23;pH;35.3;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 16:10:08;18.08.21 16:08:03;25.9;m³/s;;;;;;;5.81;pH;48.7;tonn;;
Norway;Mandalselva;Skjerka Kalkdoseringsanlegg;18.08.2021 16:10:08;18.08.21 16:09:54;6.6;m³/s;;;;;6.13;pH;6.16;pH;19.2;m³;;
Norway;Mandalselva;Kjølemo Målepunkt;18.08.2021 16:15:09;18.08.21 16:14:06;45.5;m³/s;194.7;cm;16.5;°C;6.36;pH;;;;;;
Norway;Mandalselva;Bjelland Kalkdoseringsanlegg;18.08.2021 16:15:09;18.08.21 16:14:43;39.4;m³/s;;;16.0;°C;6.25;pH;6.24;pH;35.3;tonn;;
Norway;Mandalselva;Håverstad Kalkdoseringsanlegg;18.08.2021 16:15:09;18.08.21 16:08:04;25.9;m³/s;;;;;;;5.81;pH;48.7;tonn;;
